2273234747;41.14638;-8.619435;-0.1504375;0.7181398
2273234748;41.1464;-8.619305;-0.1504352;0.7181402
2273234750;41.14642;-8.619325;-0.1504356;0.7181404
2273234753;41.14639;-8.619286;-0.1504349;0.7181399
2273234759;41.14642;-8.619375;-0.1504365;0.7181405
2273234763;41.1463;-8.619335;-0.1504358;0.7181383
2273234770;41.1463;-8.619547;-0.1504395;0.7181383
2273234772;41.1464;-8.619421;-0.1504373;0.7181401
2273234774;41.14622;-8.61958;-0.1504401;0.7181371
2273234775;41.14631;-8.619517;-0.150439;0.7181386
2273228333;41.1464;-8.619781;-0.1504436;0.7181402
2273228341;41.14648;-8.619707;-0.1504423;0.7181416
2273228346;41.14666;-8.619879;-0.1504453;0.7181447
2273228336;41.14659;-8.619923;-0.150446;0.7181435
2273227498;41.14693;-8.620031;-0.1504479;0.7181494
2273227499;41.14692;-8.620174;-0.1504504;0.7181492
2273227500;41.14697;-8.620224;-0.1504513;0.71815
2273227502;41.14692;-8.620123;-0.1504495;0.7181493
2273228347;41.14669;-8.619909;-0.1504458;0.7181453
2273228348;41.14652;-8.61982;-0.1504442;0.7181423
2273228349;41.14656;-8.619831;-0.1504444;0.718143
2273228352;41.14668;-8.619894;-0.1504455;0.718145
2273228359;41.1467;-8.61992;-0.150446;0.7181454
